id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,is_suspicious
6346,1,ad_post,electronics,metro,ios,22.3,0,0,1,143.34,4,1,0,0,0,30.8,0
6347,6,ad_post,bikes,urban,web,138.1,2,0,1,679.86,2,141,0,0,0,137.2,0
6348,6,ad_post,phones,metro,ios,80.6,3,0,0,188.0,5,64,0,0,0,7.4,0
6349,13,ad_post,bikes,rural,ios,25.7,1,0,1,458.48,8,76,0,0,0,17.8,0
6350,13,ad_post,bikes,urban,android,334.8,1,0,2,72.3,4,96,0,0,0,22.1,0
6351,4,ad_post,bikes,urban,ios,37.5,2,0,1,253.02,2,77,0,0,0,11.5,0
6352,2,message_send,phones,metro,web,26.2,4,1,0,,6,135,0,0,0,5.6,0
6353,8,message_send,furniture,,web,58.5,2,0,1,,4,148,0,0,0,6.4,0
6354,4,ad_post,other,metro,android,35.9,2,1,0,67.73,1,96,0,0,0,1.7,0
6355,3,ad_post,fashion,urban,android,93.7,6,0,0,548.92,1,0,0,0,0,22.1,0
6356,12,ad_post,furniture,urban,android,227.3,6,0,0,135.83,4,72,0,0,0,1.0,0
6357,5,ad_post,bikes,urban,android,142.7,1,0,1,113.01,1,66,0,0,0,1.8,0
6358,9,ad_post,other,metro,web,24.9,4,0,0,528.62,2,176,0,0,0,16.3,0
6359,8,ad_post,other,urban,android,96.9,5,0,1,857.04,3,68,0,0,0,7.5,0
6360,8,ad_post,electronics,urban,android,58.7,2,0,0,,1,89,0,1,0,27.9,1
6361,11,message_send,electronics,metro,android,35.0,2,0,0,672.3,2,134,0,0,1,3.5,0
6362,14,ad_post,furniture,rural,android,622.2,3,0,1,89.16,4,96,0,0,0,,0
6363,9,message_send,electronics,urban,android,26.3,2,0,0,169.48,3,92,0,1,0,,0
6364,9,ad_post,electronics,metro,ios,448.1,0,0,0,87.36,4,132,0,0,0,77.9,0
6365,4,ad_post,furniture,metro,android,64.1,4,0,1,130.04,2,230,0,0,0,83.0,0
6366,13,message_send,phones,metro,android,47.9,2,0,0,143.31,4,185,0,0,0,28.8,1
6367,5,message_send,electronics,rural,ios,175.2,1,1,0,117.12,2,92,0,0,0,4.5,0
6368,13,message_send,phones,metro,android,63.9,2,0,1,195.95,1,113,0,0,0,65.9,0
6369,3,ad_post,electronics,metro,android,77.4,5,0,0,281.54,5,86,0,0,0,8.1,0
6370,2,ad_post,fashion,metro,ios,49.7,5,0,0,154.77,1,98,0,0,0,43.3,0
6371,11,message_send,fashion,rural,android,167.1,4,0,1,74.77,2,155,0,0,0,32.5,0
6372,6,ad_post,phones,urban,web,72.5,3,1,0,393.01,4,89,0,0,0,,0
6373,4,ad_post,bikes,metro,android,507.1,4,0,0,626.32,5,110,0,0,0,8.3,0
6374,11,ad_post,furniture,metro,android,51.8,2,0,1,203.8,4,158,0,0,0,23.8,0
6375,3,ad_post,electronics,urban,web,18.5,4,0,1,158.96,5,86,0,0,0,,0
6376,4,message_send,bikes,urban,android,154.6,4,0,0,125.87,6,74,0,0,0,5.1,0
6377,5,ad_post,fashion,rural,android,37.9,4,0,0,215.57,1,120,0,0,1,6.0,1
6378,12,ad_post,phones,rural,android,73.2,1,0,1,118.12,3,0,0,1,0,27.4,0
6379,14,ad_post,phones,rural,ios,75.3,2,0,0,213.02,1,24,0,0,0,8.5,1
6380,6,ad_post,bikes,rural,ios,71.2,0,0,1,227.86,4,43,0,0,1,10.2,0
6381,14,ad_post,other,metro,ios,74.9,3,0,0,189.5,2,25,0,0,0,20.2,0
6382,13,ad_post,other,urban,web,69.2,2,0,0,199.11,2,0,0,0,1,27.0,0
6383,11,ad_post,furniture,urban,ios,48.4,3,0,1,84.91,3,50,0,0,0,56.8,1
6384,9,ad_post,phones,urban,android,59.9,5,0,1,226.73,4,176,0,0,0,9.6,0
6385,14,ad_post,fashion,metro,android,295.0,1,0,1,46.83,3,80,0,0,0,3.2,0
6386,7,ad_post,other,metro,ios,78.3,2,0,0,80.29,1,80,0,0,0,11.2,0
6387,5,message_send,bikes,urban,ios,38.7,4,0,2,133.26,0,85,0,0,0,23.9,1
6388,4,ad_post,furniture,,android,84.1,2,0,0,300.94,3,151,0,0,0,6.4,0
6389,3,message_send,bikes,urban,web,28.8,0,0,1,51.88,3,193,0,0,1,37.3,0
6390,12,ad_post,phones,metro,android,83.4,3,1,0,35.29,5,118,0,0,0,22.3,1
6391,14,ad_post,phones,,android,182.4,1,0,0,302.88,1,94,0,0,1,29.1,0
6392,8,ad_post,furniture,metro,android,102.9,1,0,0,872.83,5,71,0,0,0,4.2,0
6393,6,message_send,bikes,metro,android,13.8,1,0,0,73.61,5,193,1,0,0,15.3,1
6394,13,ad_post,phones,urban,android,57.5,2,1,1,495.97,1,215,0,0,0,39.5,0
6395,11,ad_post,other,urban,web,206.1,3,1,1,,7,65,0,0,0,5.8,0
6396,6,ad_post,furniture,urban,android,105.2,3,0,1,53.03,3,169,0,0,0,8.7,0
6397,6,ad_post,furniture,metro,android,404.8,0,1,2,256.85,2,110,0,0,0,25.3,0
6398,9,message_send,other,,ios,124.7,4,0,2,23.01,2,186,0,0,0,25.5,0
6399,8,message_send,other,rural,ios,96.9,3,0,2,142.94,0,132,0,0,0,,0
6400,2,message_send,furniture,metro,android,52.6,1,0,1,140.8,3,160,0,0,0,5.8,0
6401,13,message_send,phones,urban,android,65.0,5,0,0,,5,147,0,1,1,2.3,0
6402,14,ad_post,furniture,rural,ios,87.0,4,0,0,63.98,6,46,1,0,0,2.8,0
6403,11,ad_post,electronics,metro,android,42.1,5,0,2,82.4,3,0,0,0,1,5.7,0
6404,6,message_send,furniture,metro,android,32.5,2,0,0,98.37,3,108,0,0,0,14.4,1
6405,2,ad_post,other,rural,android,22.7,7,0,0,84.66,5,153,0,0,1,41.3,0
6406,3,ad_post,phones,rural,ios,199.4,3,1,0,160.44,1,82,0,0,0,20.3,0
6407,2,ad_post,electronics,metro,android,93.1,4,0,0,,0,15,0,0,0,2.2,0
6408,8,ad_post,phones,urban,ios,109.4,2,0,1,124.29,4,94,0,0,1,15.3,0
6409,14,ad_post,bikes,metro,android,309.1,3,0,2,88.03,0,188,0,0,0,2.0,0
6410,4,ad_post,bikes,metro,android,13.0,2,0,2,315.89,5,110,0,0,0,24.5,0
6411,10,ad_post,furniture,urban,android,95.4,3,0,0,116.23,3,24,0,0,0,15.3,0
6412,10,ad_post,bikes,metro,android,155.7,1,0,2,189.2,3,41,1,0,0,67.3,0
6413,5,ad_post,phones,metro,android,49.9,7,0,0,368.77,4,12,0,0,0,33.6,0
6414,13,message_send,other,metro,web,112.6,6,0,0,203.16,3,74,0,0,0,6.3,0
6415,7,message_send,electronics,urban,ios,68.7,5,0,0,244.09,1,99,0,0,0,6.9,0
6416,11,ad_post,other,metro,ios,31.9,3,0,1,176.17,5,39,0,0,0,29.4,0
6417,14,message_send,other,urban,android,51.4,4,0,0,119.69,2,102,0,1,0,33.5,0
6418,6,ad_post,electronics,metro,android,101.3,1,0,0,211.73,1,71,0,0,1,7.9,0
6419,10,message_send,other,metro,ios,45.1,2,0,1,169.67,0,220,0,0,0,10.6,0
6420,7,ad_post,bikes,metro,android,33.1,2,1,2,,4,71,0,0,0,12.1,0
6421,8,message_send,bikes,rural,android,33.9,4,1,0,94.88,1,100,0,0,0,67.5,1
6422,10,ad_post,electronics,rural,android,176.3,2,1,0,200.05,4,17,0,0,0,23.1,0
6423,9,message_send,furniture,rural,android,44.3,7,0,1,328.31,2,223,0,0,0,12.5,0
6424,13,message_send,other,metro,ios,75.0,3,2,2,27.86,1,225,0,0,0,2.7,1
6425,13,ad_post,electronics,metro,android,71.2,2,0,0,171.38,5,145,0,0,0,11.9,0
6426,10,ad_post,bikes,metro,android,175.2,5,0,2,164.6,2,132,0,0,0,22.8,0
6427,12,ad_post,electronics,rural,web,86.7,5,1,0,64.03,3,153,0,0,0,66.4,0
6428,3,ad_post,electronics,metro,android,18.4,3,0,2,73.6,5,204,0,0,1,6.0,0
6429,10,ad_post,furniture,urban,ios,25.3,4,0,2,316.82,3,156,0,0,0,5.8,0
6430,2,ad_post,bikes,urban,android,12.7,1,0,1,147.25,1,67,0,0,0,11.9,0
6431,11,ad_post,bikes,metro,android,84.8,0,0,0,233.41,2,120,1,0,1,6.9,0
6432,10,ad_post,phones,metro,android,92.0,1,0,0,148.79,1,112,1,0,0,7.4,0
6433,11,ad_post,electronics,urban,android,246.5,5,1,0,290.2,2,132,0,1,0,8.0,0
6434,5,message_send,furniture,metro,android,174.8,3,0,2,220.65,0,169,0,0,0,9.5,0
6435,1,ad_post,furniture,urban,android,136.6,4,0,0,72.9,4,18,0,0,0,16.8,0
6436,14,ad_post,electronics,metro,android,72.1,3,0,2,241.43,3,122,0,0,0,42.7,0
6437,6,ad_post,phones,urban,android,626.8,4,0,1,56.29,1,181,0,0,0,6.0,0
6438,3,ad_post,furniture,metro,android,8.7,2,0,2,226.92,5,25,0,0,0,17.8,0
6439,9,ad_post,electronics,urban,android,60.9,3,0,0,,3,38,0,0,1,13.0,0
6440,8,message_send,fashion,rural,ios,528.1,3,0,1,131.75,4,201,0,0,1,24.2,0
6441,12,ad_post,bikes,metro,android,26.3,4,0,1,183.22,1,145,0,0,0,3.4,1
6442,8,ad_post,other,rural,web,81.7,4,0,0,538.94,3,24,0,0,1,18.3,1
6443,1,ad_post,other,rural,android,25.4,3,0,0,198.27,4,130,0,0,0,72.8,0
6444,12,ad_post,electronics,rural,android,32.5,2,0,0,549.73,6,158,1,0,1,27.7,0
6445,6,message_send,other,urban,ios,34.3,0,0,2,162.25,3,195,0,0,0,16.9,0
6446,3,ad_post,bikes,urban,android,28.4,1,0,1,86.76,2,19,0,0,0,12.2,0
6447,4,message_send,phones,,android,103.8,3,0,0,57.72,4,143,0,0,0,24.1,0
6448,1,message_send,electronics,metro,android,53.7,2,0,1,89.32,2,176,0,0,0,8.0,0
6449,5,message_send,bikes,rural,android,116.4,5,0,0,,0,172,0,0,0,8.7,0
6450,10,ad_post,phones,metro,android,20.6,4,0,2,169.1,0,0,0,0,0,13.4,0
6451,8,ad_post,phones,rural,android,80.4,5,0,1,53.13,2,0,0,0,0,3.1,0
6452,9,message_send,furniture,metro,android,128.7,3,0,1,118.72,1,188,0,0,0,14.8,0
6453,3,ad_post,fashion,urban,ios,96.6,4,0,1,181.21,3,18,0,0,0,9.8,0
6454,5,message_send,other,rural,web,60.7,5,0,0,320.42,0,155,1,1,0,4.3,0
6455,6,ad_post,other,rural,android,116.1,2,0,0,,3,201,0,0,0,13.9,0
6456,2,ad_post,phones,urban,android,64.7,3,0,0,92.01,4,148,0,0,0,11.1,1
6457,9,ad_post,electronics,rural,android,136.3,5,0,1,192.45,2,0,0,0,0,3.9,0
6458,14,ad_post,other,urban,android,22.0,2,0,1,589.16,5,95,0,0,1,19.3,0
6459,2,ad_post,other,urban,android,95.8,4,0,1,262.43,1,124,0,0,0,9.0,0
6460,2,ad_post,bikes,rural,android,199.7,4,0,2,83.05,2,135,0,0,0,33.0,0
6461,7,ad_post,fashion,metro,android,33.4,1,0,1,105.65,1,13,0,0,1,15.7,0
6462,13,ad_post,furniture,metro,android,18.1,3,0,1,65.24,2,82,0,0,0,19.9,1
6463,6,ad_post,furniture,metro,ios,160.6,3,0,2,232.67,9,146,0,0,0,23.7,0
6464,12,ad_post,electronics,rural,android,172.0,5,0,0,457.04,4,106,0,0,0,6.6,0
6465,9,ad_post,fashion,metro,ios,61.6,4,0,0,88.11,1,42,1,0,0,7.5,0
6466,2,ad_post,other,urban,android,115.7,1,0,0,608.68,5,55,0,0,0,3.4,0
6467,10,message_send,other,urban,android,27.2,8,0,0,608.25,0,251,0,0,1,35.5,0
6468,2,ad_post,bikes,urban,ios,124.5,0,0,0,211.06,5,106,0,0,0,109.6,0
6469,14,message_send,fashion,metro,web,78.4,4,0,1,79.67,2,209,1,0,0,11.2,0
6470,2,ad_post,fashion,metro,android,23.8,1,0,0,104.9,6,7,0,0,0,3.1,0
6471,10,message_send,fashion,urban,web,37.8,1,0,0,232.87,0,83,0,0,0,16.4,0
6472,8,message_send,furniture,metro,ios,214.4,3,0,1,69.59,2,111,0,0,0,15.5,0
6473,10,ad_post,furniture,metro,ios,44.7,3,0,2,93.4,0,112,0,0,0,36.3,0
6474,2,ad_post,furniture,urban,android,43.0,0,0,1,205.04,4,152,0,0,0,10.6,0
6475,10,ad_post,furniture,metro,android,80.6,2,0,1,124.18,5,94,0,0,0,17.1,0
6476,14,ad_post,bikes,rural,ios,113.7,0,0,0,588.87,2,137,0,0,0,23.8,0
6477,12,message_send,furniture,urban,android,78.7,2,0,1,61.41,3,230,0,0,0,9.0,0
6478,14,ad_post,furniture,,ios,15.2,1,0,1,366.87,2,24,1,0,0,23.7,0
6479,14,message_send,other,,android,36.9,4,0,1,363.02,3,43,1,0,0,6.7,0
6480,7,ad_post,furniture,metro,ios,225.6,3,0,0,120.8,5,72,0,0,0,20.1,0
6481,5,ad_post,bikes,metro,android,66.9,1,0,1,243.39,1,66,0,0,1,8.9,0
6482,13,message_send,phones,metro,ios,118.9,7,0,1,283.0,0,147,0,0,0,6.7,0
6483,14,ad_post,other,metro,web,239.6,2,0,1,,1,0,0,0,0,41.1,0
6484,4,ad_post,furniture,rural,android,24.5,2,0,1,,6,70,0,0,0,7.7,0
6485,3,ad_post,fashion,urban,android,16.4,1,1,1,427.94,4,85,0,0,0,9.2,0
6486,11,ad_post,bikes,metro,android,105.7,2,1,1,140.49,7,88,0,0,0,5.3,0
6487,10,ad_post,electronics,rural,android,32.2,4,0,0,22.58,1,75,0,0,1,,0
6488,5,ad_post,phones,metro,android,39.7,2,0,0,32.43,2,90,0,1,0,8.1,0
6489,5,ad_post,furniture,rural,android,112.3,4,0,0,61.21,4,14,0,0,0,3.5,0
6490,7,ad_post,other,rural,android,12.9,0,0,0,166.03,2,12,0,0,0,,0
6491,8,ad_post,electronics,metro,android,231.8,3,0,0,267.53,5,75,0,0,0,4.3,0
6492,9,ad_post,fashion,metro,android,150.5,7,0,0,,2,20,0,0,0,1.7,0
6493,6,message_send,other,metro,android,86.2,6,0,0,227.29,4,272,0,0,0,8.7,0
6494,9,ad_post,electronics,urban,android,71.6,4,0,2,433.17,2,90,0,0,0,18.9,0
6495,14,ad_post,phones,rural,android,206.4,3,0,0,412.65,4,120,0,0,0,2.1,0
6496,2,ad_post,bikes,rural,android,51.8,1,0,0,730.68,3,41,0,0,1,6.4,0
6497,9,ad_post,electronics,rural,android,41.0,5,0,1,77.41,4,86,0,0,0,6.4,0
6498,14,message_send,fashion,metro,android,157.4,3,0,1,,8,84,1,0,1,17.3,0
6499,8,ad_post,other,metro,android,89.1,6,0,0,50.1,7,101,0,0,0,79.3,0
6500,10,ad_post,electronics,rural,android,19.8,7,0,0,384.78,2,66,0,0,0,4.4,0
6501,13,ad_post,electronics,urban,ios,30.7,0,0,0,42.03,1,3,1,0,1,15.5,1
6502,1,ad_post,fashion,metro,android,61.0,2,0,2,,5,24,0,0,0,14.7,0
6503,5,ad_post,other,urban,android,237.5,2,0,0,78.7,3,119,0,0,1,127.1,0
6504,14,message_send,other,urban,ios,344.5,4,0,1,184.22,4,263,0,0,0,,0
6505,10,ad_post,other,metro,ios,48.6,1,0,1,430.03,3,111,0,0,0,3.7,0
6506,4,ad_post,furniture,rural,web,57.7,4,0,0,57.71,5,180,0,0,0,61.5,0
6507,4,ad_post,electronics,metro,android,222.9,2,0,0,79.63,3,117,0,0,0,11.2,0
6508,2,message_send,fashion,metro,android,166.9,2,0,0,120.15,5,192,0,0,1,8.9,0
6509,3,message_send,phones,urban,ios,63.2,1,0,1,209.36,2,124,0,0,0,53.6,0
6510,7,ad_post,furniture,metro,ios,15.2,5,0,0,,2,11,0,0,0,,0
6511,3,ad_post,furniture,metro,android,100.3,1,0,1,183.66,5,172,0,0,0,11.9,0
6512,7,ad_post,fashion,urban,android,46.8,2,1,1,514.4,3,2,0,0,0,6.5,0
6513,14,ad_post,phones,urban,ios,51.1,3,0,0,399.85,2,46,0,0,0,80.5,0
6514,3,ad_post,fashion,rural,ios,89.2,5,0,1,128.99,1,133,0,0,0,2.2,0
6515,11,message_send,bikes,metro,android,112.3,3,0,1,329.59,1,192,0,0,0,39.2,0
6516,2,ad_post,phones,rural,android,49.0,3,0,0,56.68,2,117,0,0,0,19.2,0
6517,4,ad_post,electronics,metro,android,128.3,6,0,1,61.32,1,46,0,0,0,288.5,0
6518,14,message_send,bikes,rural,web,204.6,4,0,2,338.51,4,228,0,1,0,4.6,0
6519,2,ad_post,fashion,,android,191.9,1,1,1,110.69,3,92,0,0,0,32.5,0
6520,11,ad_post,bikes,rural,android,26.0,3,0,0,167.43,2,108,0,0,0,,0
6521,10,message_send,fashion,metro,ios,136.8,3,0,1,434.73,0,146,0,0,0,1.1,0
6522,14,ad_post,bikes,metro,web,109.1,3,0,0,318.07,5,137,0,0,0,15.6,0
6523,2,ad_post,electronics,metro,ios,140.9,2,0,1,207.92,3,31,0,0,0,13.2,0
6524,14,ad_post,bikes,metro,android,34.7,3,0,0,140.42,2,72,0,0,0,3.4,0
6525,11,ad_post,electronics,urban,ios,81.9,0,0,2,,3,80,0,0,0,10.6,0
6526,12,ad_post,fashion,rural,android,24.1,4,0,0,88.1,7,194,0,1,1,16.7,1
6527,2,ad_post,bikes,metro,android,20.6,2,0,0,27.74,2,160,0,0,0,7.0,0
6528,4,ad_post,furniture,metro,android,126.6,2,0,0,238.22,2,181,0,0,0,6.3,0
6529,8,ad_post,other,urban,android,11.9,3,0,2,940.15,3,170,0,0,1,79.4,0
6530,14,ad_post,other,urban,web,42.2,1,0,1,236.3,1,205,0,0,0,5.2,0
6531,4,message_send,bikes,urban,ios,233.8,8,0,0,115.26,3,288,0,0,1,16.6,0
6532,2,ad_post,electronics,rural,ios,29.9,2,0,1,323.21,2,59,0,1,1,5.7,0
6533,4,message_send,furniture,urban,android,131.4,1,0,1,73.34,4,216,0,0,0,,0
6534,2,ad_post,other,urban,android,315.7,1,0,0,289.87,1,101,0,0,0,32.2,0
6535,12,ad_post,furniture,metro,ios,38.0,1,0,0,74.83,3,164,0,0,0,17.7,0
6536,11,ad_post,electronics,metro,android,179.5,1,0,0,156.89,1,139,0,0,0,324.7,0
6537,2,message_send,other,urban,android,71.0,3,1,0,130.94,3,135,0,1,0,11.4,0
6538,2,ad_post,furniture,metro,android,52.4,3,0,1,403.92,4,39,0,0,0,7.3,0
6539,2,ad_post,other,urban,android,57.7,3,0,1,480.35,2,66,0,0,0,10.4,0
6540,3,ad_post,fashion,rural,android,31.3,5,0,1,47.71,5,183,0,1,0,4.0,0
6541,12,ad_post,electronics,rural,ios,54.4,3,0,2,181.89,2,68,0,1,1,39.5,0
6542,3,message_send,other,rural,android,21.5,5,0,1,78.03,3,191,0,0,0,21.1,0
6543,10,message_send,other,urban,android,33.9,3,0,1,992.76,2,118,1,0,0,2.8,0
6544,3,ad_post,other,rural,android,161.7,3,0,0,94.35,8,125,0,0,0,28.7,0
6545,6,ad_post,electronics,rural,ios,160.7,5,0,1,25.17,2,141,0,0,0,5.0,0
6546,7,ad_post,other,metro,android,24.5,6,0,2,145.4,5,93,0,0,0,3.7,0
6547,1,message_send,electronics,metro,ios,46.0,3,0,1,138.75,1,189,0,0,0,2.1,0
6548,3,ad_post,electronics,metro,ios,78.9,3,0,2,59.97,0,136,0,0,0,24.7,0
6549,14,ad_post,electronics,metro,android,200.5,4,0,0,112.09,5,50,0,0,0,13.4,0
6550,7,ad_post,other,rural,android,61.0,2,0,0,36.33,4,102,0,0,0,,0
6551,8,ad_post,electronics,urban,android,39.0,4,1,2,106.21,4,44,0,0,0,5.7,0
6552,11,message_send,furniture,urban,android,17.5,1,0,2,138.56,1,315,0,1,0,11.7,0
6553,8,ad_post,furniture,metro,android,88.4,0,0,0,215.27,5,193,0,0,0,7.0,0
6554,12,ad_post,fashion,metro,android,80.8,1,0,1,66.1,2,133,0,0,0,21.0,0
6555,5,ad_post,phones,rural,web,79.8,6,0,0,159.11,3,0,0,0,0,64.7,0
6556,9,ad_post,electronics,urban,android,49.3,3,0,0,26.57,5,96,1,0,0,34.5,1
6557,13,ad_post,other,urban,android,73.0,4,0,1,135.94,2,91,0,1,0,8.6,0
6558,8,message_send,other,metro,android,63.3,3,0,0,206.4,4,103,0,0,1,33.4,0
6559,4,message_send,electronics,metro,android,228.0,2,0,1,454.51,2,100,0,1,1,30.1,0
6560,4,ad_post,bikes,urban,ios,74.1,1,0,0,620.24,3,67,0,0,0,28.8,0
6561,4,message_send,other,urban,android,100.1,3,0,0,46.76,6,129,1,0,0,10.9,0
6562,12,ad_post,phones,metro,ios,295.4,1,0,1,190.97,3,17,0,0,0,94.5,0
6563,11,ad_post,furniture,metro,web,78.0,2,0,0,85.65,7,59,0,0,0,27.4,0
6564,10,message_send,other,rural,android,63.9,0,0,0,114.65,3,118,0,0,0,9.4,0
6565,9,ad_post,other,,android,218.8,4,0,0,194.92,2,110,0,0,1,23.3,0
6566,2,ad_post,electronics,metro,android,119.6,1,0,2,172.3,3,57,0,0,0,16.7,0
6567,12,ad_post,fashion,urban,android,11.3,3,0,1,128.97,2,73,0,0,0,22.4,0
6568,10,ad_post,electronics,metro,ios,290.0,7,0,1,153.29,4,25,0,1,1,10.9,1
6569,8,ad_post,other,metro,android,41.0,1,0,0,40.68,4,32,0,0,1,9.4,0
6570,10,ad_post,electronics,urban,android,141.1,2,0,0,175.39,5,72,0,0,0,32.8,0
6571,7,ad_post,electronics,metro,android,224.1,2,0,1,436.83,3,18,0,0,0,10.4,0
6572,1,ad_post,fashion,urban,ios,286.0,4,0,1,103.94,6,74,0,0,0,71.5,0
6573,10,ad_post,phones,metro,android,20.7,4,0,1,116.1,2,73,1,0,0,22.9,1
6574,14,message_send,other,urban,android,13.8,3,0,1,27.99,4,136,0,0,0,12.2,1
6575,9,ad_post,phones,urban,ios,124.1,2,0,0,66.47,7,65,0,0,0,10.1,0
6576,2,ad_post,electronics,metro,android,45.2,3,0,0,115.58,2,153,0,0,0,2.6,0
6577,1,message_send,fashion,rural,android,58.1,9,0,2,92.64,3,203,0,0,0,82.9,0
6578,4,message_send,furniture,metro,ios,60.7,1,0,2,133.77,3,229,0,0,0,4.9,0
6579,11,message_send,electronics,urban,android,237.9,5,0,2,164.55,0,207,0,0,0,32.7,0
6580,14,ad_post,other,rural,android,431.7,5,0,1,,3,113,0,0,0,57.4,0
6581,3,message_send,bikes,rural,android,173.3,0,0,0,32.15,4,188,0,0,1,6.7,0
6582,11,ad_post,other,metro,android,110.9,4,0,0,35.16,7,93,0,0,1,40.1,0
6583,11,message_send,phones,urban,android,71.0,0,0,0,113.8,4,128,0,0,0,19.4,0
6584,5,message_send,other,urban,android,83.4,5,0,0,296.14,0,107,0,0,0,1.7,0
6585,9,ad_post,phones,urban,ios,147.6,3,0,0,53.27,4,118,0,0,0,13.8,0
6586,13,ad_post,electronics,metro,android,81.5,1,0,1,100.38,3,112,0,0,0,6.6,0
6587,1,ad_post,furniture,urban,android,54.1,2,0,1,51.95,2,6,1,0,0,14.0,0
6588,14,ad_post,phones,metro,ios,55.3,1,1,0,117.27,6,156,0,0,0,2.0,0
6589,1,ad_post,other,urban,ios,129.4,4,0,0,,6,116,0,0,0,39.7,0
6590,4,ad_post,other,urban,android,80.5,1,0,0,103.71,1,185,0,0,0,5.9,0
6591,4,message_send,furniture,rural,web,58.7,6,0,0,114.95,2,284,1,0,1,26.5,1
6592,8,ad_post,furniture,,android,93.3,3,0,1,148.36,1,98,0,0,0,18.7,0
6593,9,message_send,other,urban,ios,103.6,3,0,0,168.82,3,110,0,0,0,4.0,0
6594,5,message_send,electronics,urban,android,24.7,1,0,1,,2,212,0,0,0,9.8,0
6595,2,ad_post,bikes,urban,android,75.8,7,0,0,88.68,2,55,0,0,0,69.2,0
6596,3,message_send,electronics,metro,android,62.6,4,1,1,200.13,0,240,1,0,1,3.6,1
6597,1,ad_post,other,rural,android,279.3,5,0,0,,1,21,1,0,0,21.4,0
6598,1,ad_post,phones,metro,web,93.1,1,0,1,,2,107,0,0,0,9.5,0
6599,14,ad_post,fashion,rural,web,54.4,0,1,2,113.16,3,0,0,0,0,23.1,0
6600,11,ad_post,other,urban,android,35.7,4,0,1,91.41,3,91,0,0,0,60.6,0
6601,3,ad_post,phones,rural,android,69.6,5,0,1,151.75,1,1,0,0,0,6.3,0
6602,13,message_send,phones,metro,android,43.3,2,0,0,130.21,2,99,0,0,0,19.0,0
6603,12,ad_post,phones,urban,android,97.9,3,0,0,299.5,5,117,0,1,1,2.8,0
6604,8,message_send,other,metro,ios,19.9,6,0,1,145.6,1,212,0,0,0,12.4,0
6605,6,ad_post,furniture,urban,android,34.1,2,0,1,410.06,0,129,0,0,0,22.4,0
6606,8,ad_post,fashion,urban,ios,172.6,3,0,2,178.75,2,157,0,0,0,33.5,0
6607,7,ad_post,electronics,metro,android,24.2,1,0,1,42.89,3,73,0,0,0,3.6,0
6608,14,ad_post,furniture,metro,ios,63.8,3,0,2,400.03,3,63,0,0,0,23.0,0
6609,12,ad_post,furniture,rural,android,71.0,6,0,1,445.08,5,0,0,0,0,6.6,0
6610,3,ad_post,furniture,metro,android,201.8,4,0,0,235.13,1,153,0,0,0,207.4,0
6611,10,ad_post,bikes,metro,ios,41.4,4,0,1,36.8,2,168,0,0,0,5.6,0
6612,4,ad_post,electronics,urban,ios,62.4,9,1,0,871.88,3,8,0,0,0,13.4,0
6613,4,ad_post,electronics,urban,android,142.8,2,0,1,116.67,3,67,0,0,0,28.0,0
6614,1,message_send,fashion,metro,android,206.1,2,0,0,90.38,4,217,0,0,0,14.8,0
6615,2,message_send,electronics,metro,android,20.0,4,0,0,217.28,6,164,0,0,1,3.2,0
6616,1,ad_post,bikes,urban,android,29.4,3,0,1,100.43,3,110,0,0,0,22.1,0
6617,10,ad_post,other,metro,android,31.0,2,0,0,360.51,3,91,0,0,1,21.5,0
6618,2,message_send,fashion,urban,android,132.9,6,0,1,179.44,3,42,0,0,0,3.5,0
6619,2,ad_post,other,urban,ios,107.6,6,0,0,190.0,3,97,0,0,1,125.6,0
6620,14,ad_post,bikes,rural,ios,130.1,5,0,2,165.96,5,108,0,0,0,29.6,0
6621,3,message_send,phones,metro,android,24.2,2,0,1,90.33,1,244,0,0,0,47.8,0
6622,10,ad_post,electronics,metro,android,107.5,3,0,1,52.46,7,39,0,0,1,22.0,0
6623,11,ad_post,furniture,urban,ios,71.2,1,0,1,1594.82,4,70,0,0,0,14.3,0
6624,5,ad_post,electronics,urban,android,90.2,0,0,1,,5,45,0,0,0,38.5,0
6625,11,ad_post,other,rural,android,33.9,2,0,0,524.86,4,150,0,0,0,40.4,0
6626,8,ad_post,furniture,metro,android,78.5,3,0,1,77.65,1,165,0,0,0,10.0,0
6627,6,ad_post,bikes,rural,android,450.9,2,0,0,79.15,3,110,0,0,0,31.1,0
6628,7,ad_post,fashion,urban,android,70.5,3,0,0,128.94,6,117,0,0,0,24.1,0
6629,10,ad_post,other,metro,ios,80.2,1,0,2,35.88,4,0,0,0,0,21.7,0
6630,1,ad_post,furniture,urban,ios,107.8,4,0,1,386.52,7,0,1,0,0,19.7,0
6631,2,ad_post,bikes,urban,web,43.3,3,1,0,178.26,4,78,0,0,0,66.9,0
6632,12,ad_post,bikes,urban,android,33.7,3,1,0,418.97,3,74,0,0,1,10.7,1
6633,3,ad_post,electronics,rural,web,61.0,2,0,1,147.31,2,31,0,0,0,,0
6634,6,message_send,fashion,rural,web,34.0,5,0,0,190.71,1,160,0,0,0,24.0,0
